roi_number,Area,Biovolume,EquivDiameter,MajorAxisLength,winner,id,name,international_id
2352,3187,26038.95508,63.70097667,335.96455089999995,pennate,24.0,pennate,148899.0
2353,230,1440.420232,17.11271736,25.32028889,,,,
2354,231,1954.8560289999998,17.14987857,20.61650296,mix,25.0,mix,
2355,239,2527.41129,17.44431859,18.96517164,mix,25.0,mix,
2359,262,2613.0196899999996,18.26441241,20.18252606,mix,25.0,mix,
2360,208,2103.2962820000002,16.27371578,17.62307871,mix,25.0,mix,
2361,7352,190291.8438,96.75152264,235.6215208,mix_elongated,,,
2363,241,2319.280777,17.51715531,18.44932974,mix,25.0,mix,
2366,945,13191.54755,34.68733731,52.81552542,mix,25.0,mix,
2368,421,4299.269546,23.15240481,30.74516585,detritus,23.0,detritus,
2369,258,2916.968779,18.12445317,19.8229168,mix,25.0,mix,
2370,205,1734.1591449999999,16.15593101,19.55264121,,,,
2371,234,2466.150233,17.26088218,20.63804307,mix,25.0,mix,
2372,10086,267781.5038,113.32208100000001,329.94586680000003,mix_elongated,,,
2373,206,1695.674635,16.19528778,19.52961814,mix,25.0,mix,
2376,498,7858.694023,25.18081201,31.07324607,Leptocylindrus,15.0,Leptocylindrus,149038.0
2379,470,6485.818033,24.46267741,26.9311908,mix,25.0,mix,
2381,243,2815.652416,17.58969043,19.70726868,mix,25.0,mix,
2383,207,1608.495439,16.23454914,19.4464762,mix,25.0,mix,
2384,199,1197.732199,15.917747,23.26740269,Phaeocystis,35.0,Phaeocystis,115088.0
2385,264,2094.656902,18.33399138,24.67148117,,,,
2386,214,2098.583893,16.50676415,17.7803392,Chaetoceros,3.0,Chaetoceros,148985.0
2387,278,3070.9068190000003,18.81384048,20.15948742,,,,
2388,437,5823.727382,23.58825303,26.55128988,mix,25.0,mix,
2390,245,2632.654644,17.66192765,19.76514257,mix,25.0,mix,
2391,632,7147.123287,28.3670124,42.31266717,mix,25.0,mix,
2392,919,17528.516209999998,34.20682887,38.09329981,detritus,23.0,detritus,
2393,443,5934.468523,23.74963407,25.449506,mix,25.0,mix,
2394,243,2179.479903,17.58969043,21.24673274,mix,25.0,mix,
2398,330,4022.0239950000005,20.49802551,20.63234268,Ditylum,,,
2399,469,6209.35788,24.43663943,27.50043462,Rhizosolenia,18.0,Rhizosolenia,149069.0
2400,212,1810.342767,16.42944867,18.41746328,mix,25.0,mix,
2401,217,1726.305163,16.62206309,19.79052629,dino30,,,
2403,260,2400.1767870000003,18.19456737,22.66762944,mix,25.0,mix,
2406,500,5090.520508,25.23132522,33.80258892,,,,
2407,256,2458.296251,18.05406667,21.01943197,,,,
2409,251,2049.103808,17.87688803,21.73844861,,,,
2410,323,2730.208984,20.27945692,26.70081302,mix_elongated,,,
2411,239,2408.030769,17.44431859,18.60775654,Corethron,,,
2412,210,1759.291886,16.35176762,19.78236595,Skeletonema,19.0,Skeletonema,149073.0
2413,201,1703.528616,15.997535699999998,18.15196387,mix,25.0,mix,
2414,202,1855.110462,16.03728119,17.56536561,,,,
2415,207,1912.4445280000002,16.23454914,18.73126706,mix,25.0,mix,
2416,2311,52881.64374,54.24441527,81.58221191,detritus,23.0,detritus,
2417,433,5975.309227000001,23.48004946,24.76960601,mix,25.0,mix,
2418,187,1005.309649,15.43035304,22.96612044,mix,25.0,mix,
2419,218,2089.159115,16.66031875,17.80674977,,,,
2420,280,2202.884277,18.88139488,26.26229491,mix,25.0,mix,
2423,483,4627.858397999999,24.79868343,37.85924438,,,,
2424,222,1882.599398,16.81247093,19.12762923,detritus,23.0,detritus,
2429,240,2113.506458,17.48077489,20.09455304,dino30,,,
2430,246,2412.7431579999998,17.6979357,19.93391956,,,,
2432,199,2089.944513,15.917747,18.92972601,mix,25.0,mix,
2433,222,2112.7210600000003,16.81247093,18.12712084,,,,
2435,557,7772.300225,26.63070458,31.53765413,mix,25.0,mix,
2436,284,1928.152491,19.01578373,29.84011446,Thalassiosira_dirty,,,
2437,267,2889.479843,18.43786751,19.86497971,detritus,23.0,detritus,
2438,489,7030.884359000001,24.95223712,30.59540991,,,,
2440,257,2770.88472,18.08929415,20.23653355,mix,25.0,mix,
2441,247,2321.636971,17.73387063,19.26491289,mix,25.0,mix,
2442,46823,5615533.251,244.1657126,372.1386178,mix,25.0,mix,
2443,1514,39858.171389999996,43.90540594,47.53103,mix,25.0,mix,
2444,294,2255.665771,19.34767237,30.44500678,,,,
2446,259,1859.758911,18.1595441,23.86030482,,,,
2447,205,1690.176848,16.15593101,19.34905414,,,,
2452,2528,16696.62305,56.73402479,424.055604,mix,25.0,mix,
2454,298,3029.280716,19.47884453,21.3529883,mix,25.0,mix,
2455,3146,82119.66117,63.28990131,98.78035162,mix,25.0,mix,
2457,596,9064.280204,27.54724612,30.26246175,mix,25.0,mix,
2458,191,1914.800722,15.59451035,17.54787403,mix,25.0,mix,
2459,267,1828.7714839999999,18.43786751,30.867148200000003,mix,25.0,mix,
2462,228,2610.663495,17.03815178,19.38176362,,,,
2463,191,1148.252115,15.59451035,21.84517618,mix,25.0,mix,
2464,203,1773.429053,16.07692842,19.88824324,mix,25.0,mix,
2465,2329,73469.2858,54.45525594,62.75143352,,,,
2467,217,1897.521963,16.62206309,19.91985324,,,,
2468,574,7607.366611,27.03404333,33.82555415,,,,
2469,247,2401.747584,17.73387063,19.08444007,mix,25.0,mix,
2470,295,1480.979614,19.38054864,33.08738599,mix,25.0,mix,
2471,292,2252.615967,19.28175166,25.13872085,,,,
2473,214,1253.476807,16.50676415,29.65278597,,,,
2474,296,2294.094727,19.41336924,29.99198791,mix,25.0,mix,
2475,651,8973.959415000001,28.79025779,36.3788876,,,,
2476,332,2623.229866,20.56004691,29.75353896,mix,25.0,mix,
2477,250,2686.0617190000003,17.84124116,20.42761726,mix,25.0,mix,
2478,211,1937.5772690000001,16.39065416,17.80218479,mix,25.0,mix,
2479,279,2653.8603940000003,18.84764794,22.65656797,mix,25.0,mix,
2480,429,5062.676561,23.37134495,27.62596174,mix,25.0,mix,
2481,532,5798.129395,26.02620675,33.1325212,,,,
2482,441,4691.18323,23.69596251,33.43784124,,,,
2483,251,2129.999819,17.87688803,22.92382765,mix,25.0,mix,
2484,471,5609.313682999999,24.48868771,30.07155734,kiteflagellates,,,
2486,505,8276.525845999999,25.35716802,30.10804622,,,,
2487,298,3173.00858,19.47884453,20.59204649,,,,
2489,253,2429.236519,17.94796938,20.18599808,mix,25.0,mix,
2490,248,2447.300677,17.76973289,20.87064824,,,,
2491,213,1697.2454309999998,16.46815178,20.37523084,,,,
2492,211,1912.4445280000002,16.39065416,17.81981177,mix,25.0,mix,
2493,256,1877.530029,18.05406667,23.67363903,mix,25.0,mix,
2494,200,1607.71004,15.95769122,18.92034367,,,,
2495,290,3321.448833,19.2156048,23.34511633,detritus,23.0,detritus,
2497,196,1561.371549,15.79730834,18.41854571,mix,25.0,mix,
2498,680,8179.136474,29.42452872,43.45204745,,,,
2500,237,2384.468824,17.37117647,19.78853689,Pyramimonas,37.0,Pyramimonas,134529.0
2501,518,5154.5681460000005,25.68147356,39.16040322,mix,25.0,mix,
2502,227,2145.707782,17.00074636,17.94976133,mix_elongated,,,
2503,378,3092.1125690000003,21.93819837,33.58043495,Pyramimonas,37.0,Pyramimonas,134529.0
2505,770,9177.377539,31.31125116,51.16463334,mix,25.0,mix,
2506,285,2168.484329,19.049232800000002,27.15347067,mix,25.0,mix,
2507,355,4279.634592,21.26029253,23.59728335,,,,
2509,497,6182.654342,25.15551736,34.237949900000004,mix,25.0,mix,
2511,246,2525.840493,17.6979357,19.69805654,mix,25.0,mix,
2512,201,1356.3826279999998,15.997535699999998,21.09174261,Guinardia,,,
2514,318,3363.074936,20.12188299,24.41990628,,,,
2516,284,3040.276291,19.01578373,20.69121213,mix,25.0,mix,
2517,647,8135.4375,28.70167217,35.92584773,,,,
2518,232,2009.0485019999999,17.18695943,20.42608148,mix,25.0,mix,
2519,288,2355.169434,19.14922946,25.04306346,,,,
2520,430,4331.65918,23.39856842,29.91613292,mix,25.0,mix,
2521,311,3502.090411,19.89918336,21.61787865,,,,
2522,619,7405.519283,28.07374713,41.23959472,,,,
2524,222,1954.0706309999998,16.81247093,17.99935415,,,,
2525,568,7184.037001000001,26.89237924,34.47109096,mix,25.0,mix,
2529,3499,139208.6829,66.74627456,75.11818177,mix,25.0,mix,
2530,449,5806.448622,23.90992588,26.70206613,mix,25.0,mix,
2532,201,1589.645883,15.997535699999998,18.462321600000003,mix,25.0,mix,
2533,194,1125.475568,15.71650316,23.43818281,mix,25.0,mix,
2534,694,8211.337798,29.72588508,45.19310089,mix,25.0,mix,
2536,248,2237.599368,17.76973289,19.89565145,Rhizosolenia,18.0,Rhizosolenia,149069.0
2537,246,2543.9046510000003,17.6979357,18.87589515,detritus,23.0,detritus,
2538,204,1731.017552,16.11647812,17.70998813,mix,25.0,mix,
2541,192,1513.462261,15.63528038,18.10147472,Prorocentrum,36.0,Prorocentrum,109566.0
2544,514,5537.84245,25.58212513,35.67896221,,,,
2545,226,1616.095337,16.96325845,21.28378595,,,,
2546,680,8600.895287000001,29.42452872,42.17070093,mix,25.0,mix,
2547,230,2021.614873,17.11271736,19.27853149,,,,
2549,585,6220.353454,27.29185105,41.43842609,detritus,23.0,detritus,
2551,207,2075.021948,16.23454914,20.21016348,mix,25.0,mix,
2553,318,2602.0241149999997,20.12188299,28.92495805,Eucampia,,,
2554,224,2071.8803550000002,16.88803298,19.67575405,,,,
2555,239,2012.975493,17.44431859,20.9512246,,,,
2556,236,2532.123679,17.33448968,19.22998325,mix,25.0,mix,
2559,209,1825.265332,16.31278838,17.39528513,mix,25.0,mix,
2561,584,6181.868944,27.2685147,42.32900068,,,,
2563,229,1539.595703,17.07547527,25.39228918,,,,
2564,526,8010.275868000001,25.87902627,26.80163657,mix,25.0,mix,
2565,301,3259.402378,19.57664688,23.19948557,mix,25.0,mix,
2566,216,2077.378142,16.58371917,19.19902202,,,,
2567,920,18954.013880000002,34.22543471,35.21327076,,,,
2568,216,2010.619298,16.58371917,18.66626379,,,,
2569,560,7934.092247,26.70232471,30.72602608,mix,25.0,mix,
2570,422,5199.335842,23.17988542,28.86613894,mix,25.0,mix,
2571,221,2208.539635,16.77456227,17.16356918,,,,
2572,212,1853.5396660000001,16.42944867,17.44139133,,,,
2575,512,5529.988468,25.53230595,36.85773875,mix,25.0,mix,
2577,698,8293.804605,29.81142738,45.18359089,mix,25.0,mix,
2578,225,1510.8442380000001,16.92568751,26.50038061,,,,
2580,218,1960.353816,16.66031875,20.59565722,mix,25.0,mix,
2581,308,3216.990877,19.80297401,22.46742782,mix,25.0,mix,
2583,2107,9137.600586,51.79493914,528.1856298,,,,
2584,250,2876.1280739999997,17.84124116,19.46863223,mix,25.0,mix,
2585,625,9929.78898,28.20947918,30.56256465,mix,25.0,mix,
2588,219,2347.5551100000002,16.69848677,19.05598218,detritus,23.0,detritus,
2589,293,3135.309468,19.31474014,21.66041568,,,,
2591,632,7379.601143000001,28.3670124,41.43119092,mix,25.0,mix,
2593,198,1551.1613730000001,15.87770229,18.60453619,,,,
2594,535,6551.7914789999995,26.09948575,33.18573625,mix,25.0,mix,
2596,532,7694.5458069999995,26.02620675,28.67644842,mix,25.0,mix,
2598,208,1838.6171010000003,16.27371578,17.84148712,mix,25.0,mix,
2601,3299,113742.1474,64.81062612,77.37309849,mix,25.0,mix,
2602,469,4867.730469,24.43663943,31.62257331,,,,
2605,2535,78482.48227000001,56.81251839,66.37916442,mix,25.0,mix,
2607,303,3449.4687340000005,19.64157789,21.52224084,mix,25.0,mix,
2608,613,8748.550142,27.93735565,33.20902315,mix,25.0,mix,
2613,183,1133.32955,15.26443044,22.45074617,mix,25.0,mix,
2614,935,4496.04541,34.50331831,166.343807,mix,25.0,mix,
2616,452,6159.877796,23.98967016,25.19216297,detritus,23.0,detritus,
2617,428,4300.840343,23.34408973,31.26364409,,,,
2620,3080,33172.80859,62.62250233,275.17424460000007,Guinardia,,,
2621,539,7605.795814,26.19687223,32.04952796,,,,
2622,735,8560.920898,30.59135606,40.40141618,,,,
2624,191,1708.241005,15.59451035,17.90831292,mix,25.0,mix,
2625,243,2200.685654,17.58969043,20.23291582,,,,
2626,237,1620.949707,17.37117647,26.36497964,mix,25.0,mix,
2627,237,2550.973235,17.37117647,18.87150584,,,,
2628,304,3326.1612219999997,19.67396304,21.67653099,,,,
2629,236,2215.608219,17.33448968,19.91823887,mix,25.0,mix,
2630,612,6160.663194,27.91455895,45.43343334,Phaeocystis,35.0,Phaeocystis,115088.0
2632,244,2112.7210600000003,17.62584605,20.47215998,mix,25.0,mix,
2633,600,6646.039259,27.63953196,41.77048994,mix,25.0,mix,
2635,221,1877.887009,16.77456227,19.90631838,mix,25.0,mix,
2637,483,6626.404305,24.79868343,27.38391929,mix,25.0,mix,
2638,259,2708.838266,18.1595441,21.30641976,dino30,,,
2639,225,1785.9954239999997,16.92568751,20.95278697,,,,
2640,235,1986.2719550000002,17.29772508,20.3303546,mix,25.0,mix,
2641,32783,813730.6875,204.3051933,1163.161844,mix,25.0,mix,
2643,216,597.6880022999999,16.58371917,44.40233448,mix,25.0,mix,
2644,244,2933.4621399999996,17.62584605,18.67222588,Dinophysis,28.0,Dinophysis,109462.0
2645,357,3274.324943,21.32009656,28.24860792,,,,
2646,651,7330.456055,28.79025779,48.79739803,mix,25.0,mix,
2648,277,1988.62815,18.77997215,27.57623398,,,,
2649,944,5980.374022999999,34.66897937,130.23168020000003,mix,25.0,mix,
2651,387,4838.838085,22.19783106,23.4976082,mix,25.0,mix,
2653,1097,13884.91016,37.37303547,65.15374844,Chaetoceros,3.0,Chaetoceros,148985.0
2654,219,1864.53524,16.69848677,18.33312452,mix,25.0,mix,
2655,391,3290.032906,22.31225363,33.42275228,mix,25.0,mix,
2657,415,4108.631836,22.98683125,30.29219236,mix,25.0,mix,
2658,1858,10454.375979999999,48.63824703,367.3282276,Phaeocystis,35.0,Phaeocystis,115088.0
2660,196,1174.9556519999999,15.79730834,22.99107717,mix,25.0,mix,
2661,216,1908.5175370000002,16.58371917,18.62652651,mix,25.0,mix,
2662,198,1580.221105,15.87770229,18.19293857,,,,
2663,493,6942.134365999999,25.05408341,26.99199603,,,,
2664,358,3255.475387,21.34993576,29.13227533,,,,
2665,226,2127.643625,16.96325845,20.22489819,mix,25.0,mix,
2666,376,4761.083667,21.88008384,23.93410329,mix,25.0,mix,
2667,266,2703.340478,18.40330728,19.71754307,mix,25.0,mix,
2668,600,7516.260423999999,27.63953196,37.99397981,,,,
2669,189,1536.238808,15.51264884,16.64368144,Leptocylindrus,15.0,Leptocylindrus,149038.0
2671,375,4131.979738,21.85096861,28.30594666,mix,25.0,mix,
2673,331,2484.999789,20.52905963,31.70086751,mix,25.0,mix,
2675,416,4162.020508,23.01450957,28.96326421,mix,25.0,mix,
2677,233,2250.951136,17.22396046,20.35579145,mix,25.0,mix,
2678,343,1533.542236,20.89787463,65.82375295,mix,25.0,mix,
2679,471,6155.9508049999995,24.48868771,28.42754062,,,,
2682,400,3581.8564450000003,22.56758334,30.92687744,kiteflagellates,,,
2683,251,2423.7387320000003,17.87688803,18.92200449,mix,25.0,mix,
2684,476,5806.448622,24.61832698,30.18469726,mix,25.0,mix,
2685,3495,6440.024902,66.70811202,146.0922678,mix,25.0,mix,
2686,229,2030.254252,17.07547527,19.29530992,mix,25.0,mix,
2687,346,3165.154598,20.98906578,28.44213046,mix,25.0,mix,
2688,213,1520.6136470000001,16.46815178,21.9376082,Phaeocystis,35.0,Phaeocystis,115088.0
2689,283,3182.4333579999998,18.98227571,21.75688356,mix,25.0,mix,
2692,215,1831.5485170000002,16.5452864,19.165937200000002,,,,
2693,232,2072.665753,17.18695943,19.8031637,,,,
2694,316,2456.7254550000002,20.05850683,28.7958602,mix,25.0,mix,
2696,370,4451.63679,21.70480665,22.94775781,,,,
2698,307,3193.428932,19.77080019,22.08482919,mix,25.0,mix,
2699,265,1914.319946,18.36868203,23.667362699999998,mix,25.0,mix,
2700,593,8821.592171,27.47782834,30.95529476,mix,25.0,mix,
2701,8976,5665.473633,106.90462179999999,200.2516825,mix,25.0,mix,
2702,350,2824.291796,21.11004123,30.96006008,Thalassiosira,21.0,Thalassiosira,148912.0
2703,208,1795.420202,16.27371578,17.55432834,mix,25.0,mix,
2706,711,6838.614745999999,30.08776024,48.60560469,Rhizosolenia,18.0,Rhizosolenia,149069.0
2707,338,2598.882523,20.74499858,31.99075723,mix,25.0,mix,
2708,278,2616.94668,18.81384048,22.42912303,,,,
2709,293,2230.907227,19.31474014,28.38567933,mix,25.0,mix,
2710,623,6696.304741,28.16430784,44.12660099,ciliate_mix,,,
2711,6077,200728.921,87.96292806,152.1289135,,,,
2713,330,2811.725425,20.49802551,28.25683006,,,,
2714,212,837.2344422,16.42944867,34.67211491,Thalassiosira,21.0,Thalassiosira,148912.0
2715,476,6998.683034000001,24.61832698,26.463151899999996,Thalassiosira_dirty,,,
2716,236,2247.809544,17.33448968,18.74800862,,,,
2717,209,1683.108264,16.31278838,19.24448006,mix_elongated,,,
2718,203,1848.0418780000002,16.07692842,18.82425023,mix,25.0,mix,
2720,1492,31751.29155,43.58524292,59.26179301,mix,25.0,mix,
2722,330,3094.468764,20.49802551,28.02567505,mix,25.0,mix,
2724,210,1220.5087460000002,16.35176762,25.24849214,mix,25.0,mix,
2725,265,2386.03962,18.36868203,21.570061,,,,
2729,217,1289.623784,16.62206309,24.62534044,,,,
2730,217,2069.524161,16.62206309,18.15406224,,,,
2731,716,9633.693872,30.19336871,44.43868582,,,,
2732,16056,368583.4311,142.9794885,597.2110871,mix,25.0,mix,
2734,339,3111.747523,20.77566378,26.94330688,mix,25.0,mix,
2735,244,2315.353786,17.62584605,19.86477485,mix,25.0,mix,
2736,5324,9428.194336,82.33302701,135.6444719,mix,25.0,mix,
2737,5073,121703.7891,80.36880123,130.187332,dino30,,,
2739,238,2012.975493,17.40778595,20.71846573,,,,
2740,636,9446.769109,28.45663983,33.40402905,,,,
2741,219,1903.8051480000001,16.69848677,20.14840347,mix,25.0,mix,
2743,228,1526.098633,17.03815178,26.77001364,mix,25.0,mix,
2744,284,3074.048412,19.01578373,21.71313343,mix,25.0,mix,
2745,224,1506.393677,16.88803298,23.57669926,Guinardia,,,
2746,287,2823.506397,19.11595536,22.24464607,,,,
2748,321,2722.144775,20.21657473,27.92316666,mix,25.0,mix,
2749,206,1230.718922,16.19528778,23.96305455,,,,
2750,502,7380.386541,25.28173751,26.16653796,mix,25.0,mix,
2751,308,2634.8173829999996,19.80297401,25.55816866,,,,
2752,1032,11825.42676,36.24890633,48.5833884,mix_elongated,,,
2755,653,10830.64067,28.83444854,32.28308574,mix,25.0,mix,
2756,286,2993.1524010000003,19.08262324,20.6713723,,,,
2757,41808,1909704.625,230.71974100000003,497.9797225,,,,
2758,397,3827.24525,22.48279563,33.12826422,mix_elongated,,,
2761,576,5809.590215,27.08110001,42.35159655,,,,
2762,544,5723.196417,26.31809857,39.4420968,mix,25.0,mix,
2763,224,2289.435646,16.88803298,19.49139964,,,,
2764,237,2244.6679510000004,17.37117647,19.62468158,mix,25.0,mix,
2765,261,2214.037423,18.22952334,24.200720899999997,mix,25.0,mix,
2766,311,3685.088183,19.89918336,22.73008587,mix_elongated,,,
2767,248,2611.4488929999998,17.76973289,21.82834374,Chaetoceros,3.0,Chaetoceros,148985.0
2769,244,2257.234322,17.62584605,19.595149600000003,,,,
2770,224,1910.873732,16.88803298,18.61617222,,,,
2771,6782,61972.15625,92.92529576,643.1225206,mix,25.0,mix,
2772,523,7736.957308,25.80512123,27.50430408,,,,
2773,306,2513.807129,19.73857393,27.32306094,mix,25.0,mix,
2777,2579,17351.42969,57.303444799999994,357.4763017,mix,25.0,mix,
2779,740,11140.08755,30.69523193,38.11926502,mix,25.0,mix,
2780,2706,78860.25878999999,58.69741228,74.83787794,detritus,23.0,detritus,
2781,527,7806.857744,25.90361442,27.75378177,mix,25.0,mix,
2782,204,1658.760921,16.11647812,18.32251704,mix,25.0,mix,
2784,253,1807.707153,17.94796938,26.81533731,Skeletonema,19.0,Skeletonema,149073.0
2786,210,1806.415776,16.35176762,17.73606016,,,,
2788,217,1860.608249,16.62206309,18.77727444,mix,25.0,mix,
2789,489,5925.829143,24.95223712,32.77039068,,,,
2790,255,2820.364805,18.01877032,19.72776608,mix,25.0,mix,
2791,189,870.5578613,15.51264884,27.81324124,mix,25.0,mix,
2792,234,1318.683516,17.26088218,28.34560638,mix,25.0,mix,
2793,223,1944.6458530000002,16.85029431,20.54720436,mix,25.0,mix,
2794,623,9826.116422,28.16430784,30.64343376,,,,
2796,280,2637.367033,18.88139488,22.20241909,mix,25.0,mix,
2798,286,2246.3591309999997,19.08262324,26.484315999999996,detritus,23.0,detritus,
2801,210,1693.3184399999998,16.35176762,18.89834528,,,,
2802,682,10602.87521,29.46776832,35.88926687,mix,25.0,mix,
2803,431,5999.65657,23.42576026,24.65347029,mix,25.0,mix,
2804,181,1179.855225,15.1807891,19.79077616,mix,25.0,mix,
2805,263,2763.8161370000003,18.29923496,18.90279744,mix,25.0,mix,
2806,212,1357.239136,16.42944867,25.11724044,mix,25.0,mix,
2807,253,2832.931175,17.94796938,20.60471921,mix,25.0,mix,
2808,495,6925.6410049999995,25.10485162,27.31909422,,,,
2810,310,3084.2585879999997,19.86716535,23.78514187,,,,
2811,524,4858.349609000001,25.82977974,45.02549578,,,,
2812,488,4926.190918,24.92671053,33.97015058,mix,25.0,mix,
2814,213,1959.568418,16.46815178,19.18852724,mix,25.0,mix,
2815,30298,1293512.875,196.40929640000002,570.6087392999999,mix,25.0,mix,
2816,188,1479.69014,15.47155566,17.02201498,,,,
2817,280,2037.716675,18.88139488,29.74271634,,,,
2818,625,6106.47072,28.20947918,48.28580161,mix,25.0,mix,
2820,232,2115.077254,17.18695943,19.34316658,mix,25.0,mix,
2821,10530,1008576.906,115.78951770000002,143.7114294,,,,
2822,224,2496.780761,16.88803298,18.90284994,,,,
2823,222,1846.471082,16.81247093,20.35144578,mix,25.0,mix,
2824,227,2225.818395,17.00074636,18.44822576,mix,25.0,mix,
2825,252,2609.092699,17.91246396,20.341423100000004,mix_elongated,,,
2826,559,5581.039349000001,26.6784727,41.44777054,mix,25.0,mix,
2827,296,2173.982116,19.41336924,29.66287998,,,,
2829,622,6564.35785,28.14169499,44.72395393,,,,
2831,9776,50311.89844,111.56697450000001,214.41846380000004,mix,25.0,mix,
2832,0,0.0,0.0,0.0,mix,25.0,mix,
2833,558,8549.059009,26.65459934,28.08509083,,,,
2834,419,3938.771789,23.0973455,32.07108281,,,,
2835,552,8596.182898000001,26.51090773,28.04365262,mix,25.0,mix,
2836,220,1985.486557,16.73656774,18.75613984,mix,25.0,mix,
2838,367,3033.207707,21.616635100000003,31.88550772,mix,25.0,mix,
2840,244,2506.205539,17.62584605,18.86390352,mix,25.0,mix,
2844,235,2217.1790149999997,17.29772508,21.44686123,mix,25.0,mix,
2845,612,4556.330078,27.91455895,51.48041743,mix_elongated,,,
2846,234,2192.046274,17.26088218,18.84405452,mix,25.0,mix,
2847,465,4249.004064,24.33220887,37.08869439,mix,25.0,mix,
2849,222,1481.020142,16.81247093,25.62553624,mix,25.0,mix,
2850,185,1807.9865719999998,15.34761596,17.82708588,mix,25.0,mix,
2851,224,2078.16354,16.88803298,19.0207188,mix,25.0,mix,
2853,240,1555.873762,17.48077489,26.59769045,,,,
2855,964,7145.127441,35.03431063,109.0579179,detritus,23.0,detritus,
2856,426,5318.7163630000005,23.28948359,26.909644500000002,mix,25.0,mix,
2858,227,2102.510883,17.00074636,18.12143775,mix,25.0,mix,
2859,280,2933.4621399999996,18.88139488,21.28349846,mix_elongated,,,
2860,238,2569.822791,17.40778595,19.07884604,Dactyliosolen,,,
2861,276,3038.7054940000003,18.74604263,19.68581462,mix,25.0,mix,
2862,347,2819.579407,21.01937492,30.64546854,mix,25.0,mix,
2863,308,2494.280273,19.80297401,28.70271504,mix,25.0,mix,
2864,746,9199.621094,30.81942083,43.63576065,mix,25.0,mix,
2865,263,2620.8736710000003,18.29923496,20.34183036,,,,
2866,589,8523.926267,27.38499757,32.1964041,mix,25.0,mix,
2867,290,2224.360596,19.2156048,27.68708256,Thalassiosira,21.0,Thalassiosira,148912.0
2870,352,2961.736474,21.17026971,30.54910093,mix,25.0,mix,
2871,226,2136.283004,16.96325845,19.52178821,Cerataulina,,,
2874,220,1582.814453,16.73656774,21.06760148,mix,25.0,mix,
2877,3317,57386.484379999994,64.98719543,127.0801869,detritus,23.0,detritus,
2878,248,2294.148035,17.76973289,21.26808652,DactFragCerataul,,,
2879,213,1628.9157910000001,16.46815178,20.7214891,mix,25.0,mix,
2880,569,8062.897545000001,26.9160417,31.9018272,mix,25.0,mix,
2881,524,7970.220562,25.82977974,27.12584593,mix,25.0,mix,
2882,219,2061.6701789999997,16.69848677,17.82209973,mix,25.0,mix,
2884,508,6663.318018,25.43237481,29.32847948,mix,25.0,mix,
2887,379,4375.453168,21.96719799,24.99714898,mix,25.0,mix,
2888,486,5067.38895,24.87557876,34.6192166,,,,
2892,306,2299.645822,19.73857393,29.59356411,mix,25.0,mix,
2893,207,1406.648111,16.23454914,21.55504471,,,,
2895,227,2214.037423,17.00074636,18.95589256,mix_elongated,,,
2896,241,2294.148035,17.51715531,19.01221368,mix,25.0,mix,
2897,308,2294.724121,19.80297401,33.0271472,mix,25.0,mix,
2898,219,1650.906939,16.69848677,20.63896576,Dactyliosolen,,,
2900,1388,6848.389648,42.03874984,68.12599302,,,,
2902,227,2042.820623,17.00074636,19.29591043,mix,25.0,mix,
2905,220,1123.119374,16.73656774,28.53951292,mix,25.0,mix,
2907,5184,49009.52344,81.24330003,477.26606839999994,mix,25.0,mix,
2908,5843,92106.39844,86.2527603,334.1679846,mix,25.0,mix,
2909,303,2458.29126,19.64157789,27.92496476,mix,25.0,mix,
2910,634,6748.625,28.41186146,41.13308717,mix,25.0,mix,
2911,273,3239.7674239999997,18.643883600000002,21.48119486,mix,25.0,mix,
2912,261,2630.298449,18.22952334,21.43700212,mix,25.0,mix,
2913,210,1864.53524,16.35176762,19.87252925,mix,25.0,mix,
2915,190,1089.347253,15.55363345,22.60185742,mix,25.0,mix,
2916,205,1747.510914,16.15593101,17.99030943,mix_elongated,,,
2918,218,1703.528616,16.66031875,20.40169332,mix,25.0,mix,
2919,207,1797.776396,16.23454914,18.67155304,mix_elongated,,,
2920,966,13922.75324,35.07063444,52.922758400000006,mix,25.0,mix,
2922,176,779.9003763,14.96964127,25.83907905,,,,
2923,225,1329.251953,16.92568751,28.32116684,mix,25.0,mix,
2924,244,1736.515339,17.62584605,24.27900312,mix,25.0,mix,
2926,329,4439.855818,20.46694433,23.23480896,mix,25.0,mix,
2927,866,13034.467920000001,33.2058044,45.34562058,,,,
2928,274,2184.684814,18.6779987,24.82742911,,,,
2929,217,2002.765317,16.62206309,19.49780192,mix,25.0,mix,
2932,232,2038.893632,17.18695943,19.21483769,,,,
2933,2790,67830.66406,59.60149604,85.41406958,Pseudonitzschia,,,
2935,271,2825.8625920000004,18.57546545,19.6971342,mix,25.0,mix,
2936,240,1728.520386,17.48077489,24.77789598,,,,
2937,213,2529.767484,16.46815178,18.62907103,mix,25.0,mix,
2938,539,5676.857925,26.19687223,40.47355482,Pyramimonas,37.0,Pyramimonas,134529.0
2940,3142,28808.40463,63.24965336,249.2233012,,,,
2941,215,2254.878127,16.5452864,19.4651517,,,,
2942,219,1889.6679809999998,16.69848677,18.81466679,,,,
2943,362,3365.4311299999995,21.46887783,31.85432292,mix,25.0,mix,
2944,269,1990.198946,18.50679436,26.23756625,mix,25.0,mix,
2945,246,2489.712178,17.6979357,19.50271482,mix,25.0,mix,
