pid,Asterionellopsis,Cerataulina,Ceratium,Chaetoceros,Corethron,Coscinodiscus,Cylindrotheca,DactFragCerataul,Dactyliosolen,Dictyocha,Dinobryon,Dinophysis,Ditylum,Ephemera,Eucampia,Euglena,Gonyaulax,Guinardia,Guinardia_flaccida,Guinardia_striata,Gyrodinium,Hemiaulus,Laboea,Lauderia,Leptocylindrus,Licmophora,Myrionecta,Odontella,Paralia,Phaeocystis,Pleurosigma,Prorocentrum,Pseudonitzschia,Pyramimonas,Rhizosolenia,Skeletonema,Stephanopyxis,Thalassionema,Thalassiosira,Thalassiosira_dirty,bad,ciliate_mix,clusterflagellate,detritus,dino30,kiteflagellates,mix,mix_elongated,pennate,tintinnid
D20180213T234223_IFCB010_01789,0.010000,0.003333,0.0,0.126667,0.0,0.0,0.0,0.0,0.0,0.0,0.010000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003333,0.0,0.0,0.003333,0.0,0.0,0.0,0.003333,0.0,0.026667,0.0,0.0,0.0,0.0,0.023333,0.0,0.0,0.330000,0.0,0.010000,0.300000,0.143333,0.006667,0.0
D20180213T234223_IFCB010_01790,0.006667,0.023333,0.0,0.033333,0.006667,0.0,0.0,0.003333,0.010000,0.0,0.003333,0.0,0.0,0.003333,0.0,0.003333,0.0,0.006667,0.0,0.0,0.023333,0.003333,0.0,0.0,0.0,0.006667,0.073333,0.0,0.006667,0.003333,0.0,0.003333,0.0,0.010000,0.0,0.013333,0.0,0.0,0.326667,0.0,0.0,0.003333,0.090000,0.016667,0.220000,0.010000,0.070000,0.020000,0.0,0.0
D20180213T234223_IFCB010_01791,0.0,0.0,0.0,0.060000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006667,0.0,0.0,0.0,0.0,0.026667,0.0,0.0,0.160000,0.003333,0.0,0.733333,0.010000,0.0,0.0
D20180213T234223_IFCB010_01792,0.0,0.0,0.0,0.063333,0.0,0.0,0.0,0.0,0.0,0.0,0.003333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010000,0.0,0.0,0.0,0.0,0.020000,0.0,0.0,0.153333,0.006667,0.0,0.720000,0.020000,0.003333,0.0
D20180213T234223_IFCB010_01793,0.003333,0.0,0.0,0.086667,0.0,0.0,0.0,0.0,0.020000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006667,0.0,0.003333,0.006667,0.0,0.0,0.0,0.0,0.0,0.010000,0.0,0.0,0.036667,0.0,0.0,0.0,0.006667,0.076667,0.193333,0.0,0.543333,0.006667,0.0,0.0
D20180213T234223_IFCB010_01794,0.013333,0.003333,0.0,0.053333,0.0,0.0,0.006667,0.003333,0.003333,0.0,0.013333,0.0,0.0,0.0,0.0,0.006667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006667,0.003333,0.0,0.0,0.0,0.0,0.036667,0.0,0.003333,0.0,0.016667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.086667,0.033333,0.020000,0.486667,0.170000,0.033333,0.0
D20180213T234223_IFCB010_01795,0.006667,0.003333,0.0,0.086667,0.0,0.0,0.0,0.0,0.0,0.0,0.003333,0.0,0.0,0.0,0.0,0.003333,0.0,0.006667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003333,0.0,0.0,0.0,0.010000,0.0,0.0,0.0,0.0,0.003333,0.0,0.0,0.170000,0.020000,0.0,0.506667,0.163333,0.013333,0.0
D20180213T234223_IFCB010_01796,0.046667,0.003333,0.0,0.116667,0.016667,0.0,0.0,0.006667,0.016667,0.006667,0.086667,0.0,0.0,0.0,0.030000,0.003333,0.0,0.0,0.0,0.006667,0.0,0.0,0.0,0.0,0.0,0.006667,0.016667,0.0,0.0,0.050000,0.0,0.003333,0.0,0.090000,0.0,0.053333,0.0,0.020000,0.010000,0.013333,0.013333,0.010000,0.013333,0.223333,0.003333,0.106667,0.013333,0.013333,0.0,0.0
D20180213T234223_IFCB010_01797,0.006667,0.0,0.0,0.050000,0.0,0.0,0.0,0.0,0.020000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006667,0.0,0.0,0.003333,0.0,0.0,0.0,0.0,0.0,0.010000,0.0,0.0,0.0,0.0,0.016667,0.0,0.003333,0.150000,0.156667,0.0,0.563333,0.013333,0.0,0.0
D20180213T234223_IFCB010_01798,0.0,0.003333,0.0,0.046667,0.0,0.0,0.0,0.0,0.006667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003333,0.0,0.0,0.0,0.0,0.0,0.010000,0.0,0.0,0.0,0.006667,0.0,0.0,0.003333,0.0,0.0,0.0,0.0,0.156667,0.023333,0.010000,0.620000,0.103333,0.006667,0.0
D20180213T234223_IFCB010_01799,0.0,0.0,0.0,0.023333,0.0,0.0,0.0,0.0,0.003333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.093333,0.033333,0.0,0.793333,0.050000,0.0,0.0
D20180213T234223_IFCB010_01800,0.006667,0.003333,0.0,0.083333,0.0,0.0,0.006667,0.003333,0.003333,0.0,0.016667,0.0,0.0,0.0,0.0,0.030000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016667,0.016667,0.0,0.0,0.0,0.0,0.016667,0.0,0.006667,0.0,0.023333,0.0,0.006667,0.0,0.0,0.0,0.0,0.0,0.123333,0.020000,0.036667,0.393333,0.160000,0.026667,0.0
D20180213T234223_IFCB010_01801,0.0,0.0,0.0,0.033333,0.0,0.0,0.0,0.0,0.010000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003333,0.0,0.0,0.006667,0.0,0.0,0.006667,0.0,0.0,0.0,0.0,0.0,0.013333,0.0,0.0,0.010000,0.0,0.0,0.0,0.003333,0.056667,0.146667,0.0,0.703333,0.006667,0.0,0.0
D20180213T234223_IFCB010_01802,0.0,0.003333,0.0,0.053333,0.0,0.0,0.0,0.0,0.003333,0.0,0.003333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023333,0.0,0.0,0.156667,0.016667,0.0,0.726667,0.010000,0.0,0.0
D20180213T234223_IFCB010_01803,0.010000,0.0,0.0,0.110000,0.0,0.0,0.003333,0.0,0.0,0.0,0.016667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003333,0.0,0.0,0.0,0.0,0.003333,0.0,0.0,0.0,0.036667,0.0,0.0,0.0,0.0,0.010000,0.0,0.0,0.243333,0.003333,0.013333,0.263333,0.270000,0.013333,0.0
D20180213T234223_IFCB010_01804,0.003333,0.0,0.0,0.083333,0.0,0.0,0.0,0.0,0.003333,0.0,0.003333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006667,0.0,0.0,0.0,0.0,0.030000,0.0,0.0,0.326667,0.010000,0.0,0.506667,0.026667,0.0,0.0
D20180213T234223_IFCB010_01805,0.143333,0.016667,0.010000,0.070000,0.003333,0.0,0.0,0.0,0.330000,0.003333,0.020000,0.0,0.153333,0.0,0.010000,0.003333,0.0,0.010000,0.010000,0.023333,0.0,0.023333,0.0,0.003333,0.003333,0.013333,0.0,0.003333,0.003333,0.006667,0.0,0.0,0.0,0.010000,0.0,0.026667,0.0,0.070000,0.0,0.0,0.003333,0.0,0.0,0.006667,0.0,0.003333,0.0,0.013333,0.003333,0.0
D20180213T234223_IFCB010_01808,0.0,0.003333,0.0,0.030000,0.0,0.0,0.0,0.0,0.003333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006667,0.0,0.0,0.0,0.0,0.023333,0.0,0.0,0.163333,0.010000,0.0,0.733333,0.026667,0.0,0.0
D20180213T234223_IFCB010_01809,0.0,0.0,0.0,0.120000,0.0,0.0,0.0,0.0,0.003333,0.0,0.006667,0.0,0.0,0.0,0.0,0.003333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013333,0.013333,0.0,0.0,0.006667,0.0,0.006667,0.0,0.003333,0.0,0.020000,0.0,0.003333,0.006667,0.0,0.003333,0.0,0.0,0.226667,0.036667,0.033333,0.340000,0.140000,0.013333,0.0
D20180213T234223_IFCB010_01810,0.0,0.0,0.0,0.050000,0.0,0.0,0.0,0.0,0.003333,0.0,0.003333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003333,0.0,0.0,0.0,0.0,0.003333,0.0,0.023333,0.0,0.0,0.216667,0.010000,0.0,0.646667,0.040000,0.0,0.0
D20180213T234223_IFCB010_01811,0.0,0.0,0.0,0.126667,0.0,0.0,0.003333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006667,0.003333,0.0,0.0,0.0,0.0,0.010000,0.0,0.003333,0.0,0.013333,0.0,0.0,0.003333,0.0,0.003333,0.0,0.0,0.280000,0.013333,0.006667,0.356667,0.140000,0.026667,0.0
D20180213T234223_IFCB010_01812,0.0,0.006667,0.0,0.073333,0.0,0.0,0.0,0.0,0.013333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006667,0.0,0.0,0.0,0.0,0.006667,0.0,0.003333,0.0,0.023333,0.0,0.0,0.006667,0.0,0.0,0.0,0.0,0.160000,0.053333,0.003333,0.596667,0.043333,0.003333,0.0
D20180213T234223_IFCB010_01813,0.020000,0.0,0.0,0.046667,0.0,0.0,0.0,0.0,0.010000,0.006667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.076667,0.0,0.0,0.003333,0.0,0.020000,0.0,0.170000,0.0,0.010000,0.0,0.010000,0.026667,0.0,0.0,0.146667,0.063333,0.243333,0.080000,0.023333,0.033333,0.006667,0.0,0.003333
D20180213T234223_IFCB010_01814,0.003333,0.0,0.0,0.090000,0.0,0.0,0.0,0.0,0.003333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006667,0.0,0.0,0.0,0.0,0.0,0.013333,0.0,0.0,0.003333,0.0,0.013333,0.0,0.0,0.096667,0.076667,0.0,0.630000,0.063333,0.0,0.0
D20180213T234223_IFCB010_01815,0.003333,0.0,0.0,0.043333,0.003333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016667,0.0,0.0,0.0,0.0,0.023333,0.0,0.0,0.190000,0.006667,0.0,0.690000,0.023333,0.0,0.0
D20180213T234223_IFCB010_01816,0.003333,0.006667,0.0,0.076667,0.0,0.0,0.0,0.0,0.010000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016667,0.0,0.0,0.006667,0.0,0.0,0.0,0.0,0.146667,0.053333,0.0,0.650000,0.030000,0.0,0.0
D20180213T234223_IFCB010_01817,0.036667,0.003333,0.0,0.113333,0.006667,0.0,0.0,0.003333,0.016667,0.013333,0.086667,0.0,0.0,0.0,0.030000,0.003333,0.0,0.0,0.0,0.003333,0.003333,0.003333,0.0,0.0,0.0,0.0,0.046667,0.0,0.0,0.013333,0.0,0.020000,0.0,0.133333,0.0,0.006667,0.0,0.013333,0.003333,0.003333,0.006667,0.056667,0.010000,0.193333,0.006667,0.123333,0.026667,0.010000,0.003333,0.0
D20180213T234223_IFCB010_01818,0.0,0.0,0.0,0.080000,0.0,0.0,0.0,0.0,0.006667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006667,0.0,0.0,0.0,0.0,0.0,0.020000,0.0,0.0,0.0,0.0,0.020000,0.0,0.0,0.063333,0.046667,0.0,0.743333,0.013333,0.0,0.0
D20180213T234223_IFCB010_01819,0.003333,0.0,0.0,0.203333,0.0,0.0,0.0,0.0,0.006667,0.0,0.023333,0.0,0.0,0.0,0.006667,0.003333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010000,0.0,0.0,0.0,0.0,0.0,0.043333,0.0,0.003333,0.003333,0.0,0.010000,0.003333,0.0,0.393333,0.013333,0.006667,0.220000,0.046667,0.0,0.0
D20180213T234223_IFCB010_01820,0.0,0.0,0.0,0.040000,0.0,0.0,0.0,0.0,0.010000,0.0,0.0,0.0,0.0,0.0,0.003333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006667,0.0,0.0,0.003333,0.0,0.0,0.0,0.010000,0.0,0.003333,0.0,0.0,0.006667,0.0,0.0,0.0,0.0,0.140000,0.146667,0.0,0.616667,0.013333,0.0,0.0
D20180213T234223_IFCB010_01821,0.003333,0.006667,0.0,0.063333,0.0,0.0,0.026667,0.003333,0.0,0.0,0.050000,0.0,0.0,0.0,0.0,0.036667,0.0,0.0,0.0,0.003333,0.0,0.0,0.0,0.0,0.006667,0.006667,0.003333,0.0,0.0,0.0,0.0,0.010000,0.0,0.0,0.0,0.020000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.126667,0.016667,0.056667,0.136667,0.350000,0.073333,0.0
D20180213T234223_IFCB010_01822,0.003333,0.003333,0.0,0.093333,0.0,0.0,0.0,0.0,0.013333,0.0,0.020000,0.0,0.0,0.0,0.003333,0.003333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010000,0.0,0.003333,0.0,0.0,0.003333,0.0,0.023333,0.0,0.0,0.180000,0.013333,0.006667,0.553333,0.066667,0.0,0.0
D20180213T234223_IFCB010_01823,0.0,0.003333,0.0,0.040000,0.0,0.0,0.0,0.0,0.003333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026667,0.0,0.0,0.140000,0.006667,0.0,0.763333,0.016667,0.0,0.0
D20180213T234223_IFCB010_01825,0.003333,0.006667,0.0,0.130000,0.0,0.0,0.0,0.0,0.0,0.003333,0.006667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003333,0.0,0.0,0.0,0.0,0.0,0.0,0.003333,0.0,0.010000,0.0,0.0,0.003333,0.0,0.023333,0.0,0.0,0.280000,0.003333,0.0,0.433333,0.083333,0.006667,0.0
D20180213T234223_IFCB010_01827,0.010000,0.013333,0.0,0.066667,0.0,0.0,0.003333,0.0,0.013333,0.0,0.046667,0.0,0.0,0.0,0.0,0.040000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023333,0.006667,0.0,0.0,0.003333,0.0,0.020000,0.0,0.013333,0.0,0.026667,0.0,0.003333,0.010000,0.0,0.006667,0.0,0.003333,0.123333,0.060000,0.090000,0.220000,0.146667,0.050000,0.0
D20180213T234223_IFCB010_01829,0.010000,0.0,0.0,0.270000,0.0,0.0,0.0,0.0,0.013333,0.0,0.006667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003333,0.0,0.0,0.0,0.0,0.003333,0.0,0.0,0.003333,0.0,0.0,0.0,0.0,0.0,0.040000,0.0,0.0,0.003333,0.0,0.023333,0.0,0.003333,0.236667,0.023333,0.006667,0.303333,0.050000,0.0,0.0
D20180213T234223_IFCB010_01833,0.003333,0.003333,0.0,0.073333,0.0,0.0,0.0,0.0,0.010000,0.0,0.006667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003333,0.0,0.0,0.0,0.0,0.0,0.036667,0.0,0.0,0.0,0.0,0.0,0.0,0.020000,0.0,0.013333,0.0,0.0,0.076667,0.0,0.0,0.0,0.013333,0.063333,0.336667,0.0,0.320000,0.016667,0.003333,0.0
D20180213T234223_IFCB010_01834,0.003333,0.0,0.0,0.076667,0.0,0.0,0.0,0.0,0.0,0.0,0.006667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003333,0.0,0.006667,0.0,0.0,0.0,0.0,0.023333,0.0,0.0,0.323333,0.003333,0.0,0.530000,0.023333,0.0,0.0
D20180213T234223_IFCB010_01837,0.003333,0.0,0.0,0.150000,0.0,0.0,0.0,0.0,0.003333,0.0,0.006667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003333,0.0,0.016667,0.0,0.0,0.0,0.0,0.026667,0.0,0.0,0.303333,0.006667,0.0,0.386667,0.090000,0.003333,0.0
D20180213T234223_IFCB010_01838,0.003333,0.0,0.0,0.180000,0.0,0.0,0.0,0.0,0.006667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003333,0.0,0.0,0.0,0.0,0.0,0.016667,0.0,0.0,0.0,0.0,0.020000,0.0,0.0,0.070000,0.093333,0.0,0.586667,0.020000,0.0,0.0
D20180213T234223_IFCB010_01839,0.010000,0.0,0.0,0.150000,0.0,0.0,0.0,0.0,0.003333,0.0,0.013333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006667,0.0,0.003333,0.0,0.0,0.0,0.0,0.013333,0.0,0.003333,0.316667,0.020000,0.003333,0.400000,0.053333,0.003333,0.0
D20180213T234223_IFCB010_01842,0.040000,0.070000,0.006667,0.050000,0.003333,0.0,0.0,0.040000,0.050000,0.003333,0.100000,0.0,0.026667,0.0,0.0,0.003333,0.0,0.006667,0.010000,0.006667,0.013333,0.220000,0.0,0.0,0.043333,0.0,0.0,0.0,0.003333,0.016667,0.006667,0.0,0.040000,0.003333,0.033333,0.126667,0.0,0.016667,0.006667,0.0,0.003333,0.0,0.0,0.006667,0.0,0.0,0.0,0.033333,0.010000,0.0
D20180213T234223_IFCB010_01843,0.0,0.0,0.0,0.066667,0.0,0.0,0.0,0.0,0.026667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003333,0.003333,0.0,0.0,0.003333,0.0,0.0,0.0,0.0,0.0,0.020000,0.0,0.0,0.006667,0.0,0.0,0.0,0.0,0.140000,0.053333,0.003333,0.666667,0.006667,0.0,0.0
D20180213T234223_IFCB010_01844,0.006667,0.0,0.0,0.126667,0.0,0.0,0.003333,0.0,0.003333,0.0,0.023333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003333,0.006667,0.0,0.0,0.0,0.0,0.003333,0.0,0.013333,0.0,0.036667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.236667,0.010000,0.016667,0.320000,0.183333,0.006667,0.0
D20180213T234223_IFCB010_01846,0.0,0.0,0.0,0.053333,0.0,0.0,0.0,0.0,0.003333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003333,0.0,0.0,0.0,0.0,0.0,0.003333,0.0,0.0,0.003333,0.0,0.023333,0.0,0.0,0.196667,0.016667,0.0,0.680000,0.016667,0.0,0.0
D20180213T234223_IFCB010_01847,0.073333,0.0,0.0,0.153333,0.0,0.0,0.0,0.0,0.026667,0.0,0.053333,0.0,0.0,0.0,0.013333,0.003333,0.0,0.0,0.0,0.003333,0.0,0.003333,0.0,0.0,0.0,0.003333,0.003333,0.0,0.0,0.023333,0.0,0.0,0.0,0.180000,0.0,0.026667,0.0,0.166667,0.0,0.003333,0.010000,0.013333,0.006667,0.116667,0.010000,0.086667,0.006667,0.010000,0.003333,0.0
D20180213T234223_IFCB010_01848,0.003333,0.006667,0.0,0.083333,0.0,0.0,0.006667,0.0,0.0,0.0,0.023333,0.0,0.0,0.0,0.003333,0.003333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003333,0.003333,0.003333,0.0,0.0,0.0,0.0,0.033333,0.0,0.006667,0.0,0.010000,0.0,0.0,0.006667,0.0,0.003333,0.0,0.003333,0.186667,0.020000,0.020000,0.400000,0.136667,0.033333,0.0
D20180213T234223_IFCB010_01849,0.003333,0.0,0.0,0.050000,0.0,0.0,0.0,0.0,0.003333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006667,0.0,0.0,0.003333,0.0,0.020000,0.0,0.0,0.190000,0.013333,0.0,0.673333,0.036667,0.0,0.0
D20180213T234223_IFCB010_01850,0.0,0.010000,0.003333,0.0,0.0,0.0,0.0,0.046667,0.026667,0.0,0.0,0.0,0.050000,0.003333,0.0,0.0,0.0,0.693333,0.053333,0.003333,0.0,0.0,0.0,0.0,0.016667,0.003333,0.0,0.0,0.013333,0.0,0.010000,0.0,0.0,0.0,0.060000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006667,0.0
D20180213T234223_IFCB010_01851,0.010000,0.0,0.0,0.100000,0.0,0.0,0.0,0.0,0.020000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010000,0.0,0.0,0.003333,0.0,0.003333,0.0,0.0,0.146667,0.033333,0.006667,0.633333,0.026667,0.006667,0.0
D20180213T234223_IFCB010_01853,0.056667,0.0,0.0,0.013333,0.013333,0.0,0.0,0.0,0.010000,0.003333,0.030000,0.003333,0.0,0.0,0.003333,0.0,0.0,0.0,0.003333,0.013333,0.0,0.003333,0.0,0.0,0.0,0.0,0.0,0.0,0.006667,0.693333,0.0,0.0,0.0,0.0,0.0,0.020000,0.0,0.020000,0.010000,0.046667,0.003333,0.010000,0.003333,0.026667,0.0,0.003333,0.0,0.0,0.0,0.003333
D20180213T234223_IFCB010_01854,0.0,0.0,0.0,0.043333,0.0,0.0,0.0,0.0,0.003333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010000,0.0,0.0,0.003333,0.0,0.020000,0.0,0.0,0.120000,0.006667,0.0,0.760000,0.033333,0.0,0.0
D20180213T234223_IFCB010_01855,0.033333,0.003333,0.0,0.040000,0.010000,0.0,0.0,0.003333,0.0,0.010000,0.030000,0.003333,0.0,0.0,0.006667,0.0,0.0,0.0,0.0,0.003333,0.006667,0.0,0.0,0.0,0.0,0.010000,0.203333,0.0,0.0,0.006667,0.0,0.016667,0.0,0.230000,0.0,0.013333,0.0,0.010000,0.003333,0.0,0.0,0.080000,0.016667,0.116667,0.026667,0.086667,0.020000,0.006667,0.0,0.003333
D20180213T234223_IFCB010_01856,0.0,0.0,0.0,0.046667,0.0,0.0,0.0,0.0,0.010000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003333,0.0,0.0,0.073333,0.040000,0.0,0.813333,0.006667,0.0,0.0
D20180213T234223_IFCB010_01857,0.0,0.003333,0.0,0.083333,0.0,0.0,0.0,0.0,0.010000,0.0,0.006667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006667,0.0,0.0,0.0,0.0,0.020000,0.0,0.0,0.206667,0.016667,0.0,0.593333,0.053333,0.0,0.0
D20180213T234223_IFCB010_01858,0.020000,0.006667,0.0,0.110000,0.0,0.0,0.006667,0.0,0.013333,0.0,0.090000,0.0,0.0,0.0,0.016667,0.0,0.0,0.0,0.0,0.003333,0.0,0.0,0.0,0.0,0.0,0.0,0.003333,0.0,0.0,0.010000,0.0,0.003333,0.0,0.033333,0.0,0.033333,0.0,0.0,0.0,0.0,0.003333,0.0,0.0,0.386667,0.010000,0.120000,0.053333,0.060000,0.016667,0.0
D20180213T234223_IFCB010_01859,0.003333,0.0,0.0,0.100000,0.0,0.0,0.0,0.0,0.003333,0.0,0.003333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010000,0.0,0.0,0.010000,0.0,0.020000,0.0,0.0,0.223333,0.013333,0.003333,0.500000,0.103333,0.003333,0.0
D20180213T234223_IFCB010_01860,0.0,0.0,0.0,0.090000,0.0,0.0,0.0,0.0,0.010000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003333,0.0,0.0,0.0,0.0,0.0,0.013333,0.0,0.0,0.0,0.0,0.023333,0.0,0.0,0.206667,0.026667,0.003333,0.593333,0.030000,0.0,0.0
